YEAR,MONTH,DAY,AREA1,AREA2,AREA3,AREA4,AREA5,AREA6,AREA7,AREA8,AREA9,AREA10,AREA11,AREA12,AREA13,AREA14,AREA15,AREA16,AREA17,AREA18,AREA19,AREA20,AREA21,AREA22,AREA23,AREA24,AREA25,AREA26
1957,3,10,98,8,154,76,152,375,47,541,100,171,244,75,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,11,69,150,34,25,113,156,26,365,65,146,16,121,134,358,34,30,17,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,12,17,106,37,30,172,89,67,389,123,86,9,76,215,653,41,48,43,105,44,6,36,3,NaN,NaN,NaN,NaN
1957,3,13,31,8,58,82,23,315,253,69,3,22,178,934,9,31,57,92,89,10,26,21,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,14,11,19,40,3,183,135,11,159,932,39,134,21,23,154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,15,8,4,7,37,74,193,1178,90,117,13,9,360,9,12,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,16,21,8,142,1510,122,81,648,43,12,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,17,114,1351,65,86,859,70,164,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,18,8,8,71,1234,100,721,61,43,148,263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,19,44,741,46,535,74,110,539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,20,26,465,10,21,362,3,149,685,21,39,535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,21,3,253,198,170,742,9,148,1206,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,22,4,122,144,959,86,1821,75,17,58,28,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,23,39,70,951,18,1995,35,18,130,17,276,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,24,7,12,6,586,2028,8,154,40,287,185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,25,8,554,2184,116,210,258,22,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,26,9,4,268,2279,105,203,272,30,6,30,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,27,143,2337,59,145,193,55,30,51,42,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,28,24,1882,32,154,117,291,75,6,395,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,29,1499,8,123,29,460,11,61,101,581,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,30,57,1136,83,17,310,91,161,734,17,18,8,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,3,31,4,629,53,353,31,51,643,125,7,95,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,1,205,10,30,740,12,432,477,82,8,25,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,2,22,903,302,367,309,11,147,7,53,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,3,600,151,228,379,194,77,13,143,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,4,390,44,81,1045,318,44,65,204,145,17,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,5,27,24,3,790,257,44,167,70,92,151,15,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,6,13,742,225,129,121,12,96,104,18,198,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,7,483,144,50,57,115,12,639,163,48,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,8,175,96,26,503,943,291,492,326,20,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,9,141,61,7,1036,897,174,547,382,326,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,10,24,25,606,1233,512,283,503,19,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,11,14,30,304,1040,353,214,447,19,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,12,11,50,972,203,159,237,49,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,13,3,922,47,112,45,38,154,30,3,39,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,14,1323,53,14,99,21,92,133,51,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,15,13,1145,51,26,9,128,211,233,4,133,17,10,9,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,16,15,947,18,8,120,265,377,84,53,131,17,33,27,120,114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,17,684,161,280,300,157,8,186,134,14,211,222,605,26,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,18,408,165,255,252,207,129,248,245,297,679,38,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,19,69,267,65,58,17,49,409,11,320,308,972,67,92,60,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,20,52,241,335,47,15,35,242,28,503,398,823,38,113,86,22,39,18,134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,21,96,250,60,17,12,182,29,434,366,723,7,91,431,41,60,182,64,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,22,14,108,219,8,219,420,381,545,87,704,41,54,273,154,217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,23,8,42,157,8,188,340,329,352,31,684,32,249,535,181,6,106,156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,24,13,123,6,135,312,278,269,23,538,35,285,510,151,5,135,612,20,169,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,25,67,4,123,232,230,200,667,13,9,162,371,63,100,667,22,483,194,19,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,26,13,55,195,174,137,549,7,137,295,31,132,869,32,443,265,18,38,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,27,138,131,27,569,19,72,78,9,674,882,59,562,322,13,53,88,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,28,25,60,344,8,17,787,847,65,580,293,9,35,110,17,21,17,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,29,36,229,19,722,783,566,341,41,153,15,39,20,22,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,4,30,13,68,5,560,521,22,382,333,20,149,8,32,22,57,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,1,406,246,264,300,147,8,216,33,5,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,2,8,22,257,191,177,221,130,322,108,26,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,3,19,92,50,77,132,47,273,29,81,90,470,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,4,84,83,26,156,6,4,81,701,13,156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,5,40,49,145,108,867,5,562,22,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,6,53,132,648,30,947,23,771,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,7,47,97,471,1029,29,1541,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,8,59,276,9,1887,31,2425,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,9,9,27,58,1887,32,2721,32,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,10,16,2034,3190,81,130,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,11,8,2025,2638,121,190,96,66,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,12,13,9,2189,3060,213,223,124,256,177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,13,8,1872,2934,225,294,140,699,173,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,14,1338,1960,126,292,142,870,201,122,35,9,13,90,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,15,1059,1374,13,303,154,883,114,148,99,29,28,160,117,13,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,16,635,736,315,145,1049,35,154,336,27,86,328,211,9,123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,17,71,96,287,83,844,31,223,577,28,98,195,345,232,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,18,217,59,769,11,169,322,32,228,492,292,21,90,111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,19,82,26,430,32,206,11,5,190,268,70,322,291,402,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,20,9,127,14,272,161,13,124,263,22,335,244,456,211,9,6,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,21,5,62,183,8,131,313,52,231,262,62,525,459,8,260,102,16,174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,22,113,95,453,35,245,190,542,375,337,86,8,329,52,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,23,15,29,74,335,237,230,450,337,334,44,479,407,46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,24,51,221,31,161,290,401,274,384,12,596,626,109,30,154,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,25,136,145,387,212,381,5,41,820,563,218,394,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,26,4,7,31,18,372,211,352,32,812,532,292,14,313,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,27,14,264,122,29,312,828,255,359,321,252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,28,5,207,59,268,133,881,99,432,142,55,376,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,29,158,30,252,159,817,30,740,126,18,543,188,102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,30,5,39,4,149,63,681,77,768,315,490,133,470,22,114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,5,31,6,108,27,549,68,740,264,514,40,587,13,277,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,1,8,361,48,620,527,754,841,127,202,85,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,2,195,482,472,966,1178,55,361,161,86,38,305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,3,14,263,369,1025,1439,10,477,240,125,29,565,27,22,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,4,90,232,1052,835,518,288,161,12,846,140,7,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,5,21,201,917,556,621,301,174,18,869,353,9,22,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,6,60,775,234,726,322,178,26,1155,607,82,31,4,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,7,26,10,20,436,54,659,291,197,84,1049,507,50,9,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,8,211,601,260,168,1060,345,128,71,26,7,447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,9,5,118,522,245,152,14,904,169,98,94,84,62,972,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,10,97,496,194,188,818,66,83,481,1265,168,7,6,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,11,356,132,85,638,78,626,1465,124,23,8,29,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,12,18,243,90,56,446,53,492,1849,190,14,29,35,17,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,13,94,38,33,266,20,263,1928,202,24,4,36,31,13,50,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,14,71,1943,217,30,24,28,20,37,66,285,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,15,16,1805,207,29,40,73,117,354,397,92,32,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,16,1515,137,20,322,556,1088,75,232,656,64,397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,17,23,1180,66,142,756,1334,15,212,886,68,776,182,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,18,13,669,22,39,80,918,1875,16,233,1281,51,1196,366,52,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,19,491,53,762,2013,10,213,1486,41,1548,348,64,117,6,682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,20,29,32,183,14,664,2693,168,1708,9,1837,312,94,134,82,1475,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,21,526,2930,104,1476,9,1776,120,78,159,202,2156,15,29,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,22,363,2989,53,1569,1946,54,72,166,116,3360,62,28,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,23,37,335,2462,10,1526,1579,77,51,155,85,3540,24,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,24,257,2139,1276,1622,35,171,63,4210,23,64,174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,25,101,1216,988,1180,31,155,18,3960,14,428,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,26,13,768,621,744,112,3730,11,765,64,57,331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,27,277,423,540,101,3120,16,949,74,62,634,11,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,28,70,97,276,81,2836,790,109,826,12,77,62,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,29,117,45,2273,1057,118,1115,68,191,174,692,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,6,30,20,1564,1200,148,1112,63,312,315,1252,127,124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,1,212,1114,86,1307,106,305,468,1859,223,485,30,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,2,11,1050,70,1282,14,329,506,2204,281,737,58,138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,3,727,48,1177,1,326,479,2305,286,749,98,252,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,4,7,548,24,1204,313,685,2498,304,718,64,385,70,5,240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,5,419,13,974,300,651,2186,280,494,34,241,488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,6,50,8,606,238,458,1858,246,434,25,235,39,575,17,28,74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,7,6,362,176,586,1744,180,592,104,14,617,13,7,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,8,113,109,467,1255,83,224,97,641,139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,9,8,4,17,242,843,9,103,117,23,546,141,113,48,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,10,1,95,569,45,88,7,523,145,131,66,98,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,11,312,4,42,424,128,72,18,124,62,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,12,14,319,124,86,814,139,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,13,226,84,42,816,196,95,140,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,14,86,98,49,1069,279,160,308,6,45,23,108,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,15,75,71,13,1173,288,161,291,60,11,258,236,13,15,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,16,20,39,1143,347,185,360,59,353,418,17,8,151,30,163,11,235,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,17,17,8,936,284,185,307,474,415,209,59,94,62,293,320,26,26,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,18,4,711,292,166,348,465,526,221,43,170,133,442,449,162,14,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,19,428,237,83,328,459,416,178,31,296,106,563,486,347,15,29,36,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,20,4,122,212,41,271,500,401,168,207,132,896,601,40,533,157,691,116,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,21,145,15,256,571,344,205,292,86,1004,675,13,405,32,179,1339,153,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,22,124,22,235,529,251,56,13,206,29,709,780,377,31,336,1697,47,37,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,23,41,15,188,427,203,8,320,13,443,992,221,6,523,1624,26,182,119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,24,15,111,323,134,194,338,831,78,899,1720,34,199,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,25,8,21,252,85,35,253,639,11,933,1389,65,251,378,4,14,351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,26,5,122,36,119,448,764,1358,209,497,5,6,316,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,27,13,63,232,523,1023,431,447,251,181,254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,28,30,165,355,1036,532,609,185,222,461,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,29,5,131,624,245,616,23,450,711,17,41,22,323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,30,83,420,135,556,399,913,16,119,17,566,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,7,31,270,48,520,7,459,1209,13,244,4,766,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,1,2,420,463,1231,273,933,216,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,2,5,11,328,429,1416,1048,271,22,12,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,3,176,476,1701,1234,190,182,7,140,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,4,9,105,387,1525,1332,127,301,87,7,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,5,485,1243,1053,40,409,38,25,8,49,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,6,6,241,848,9,751,17,427,22,16,58,49,61,16,7,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,7,84,690,720,6,297,8,73,59,69,20,59,78,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,8,6,304,938,271,206,63,146,8,61,85,176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,9,16,521,239,181,41,62,16,284,16,15,55,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,10,135,203,81,26,8,6,372,156,13,172,11,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,11,158,43,1,15,426,407,20,155,9,74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,12,87,24,408,649,13,196,147,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,13,17,1,21,508,627,17,210,194,114,132,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,14,8,739,422,9,132,30,251,192,181,23,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1957,8,15,19,646,220,5,47,186,284,105,265,9,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
